Cutoff,downstream_distance,time
0,0.5302236228424224,1.0
1,0.03136442376347804,15.0
2,0.26863271924678245,71.0
3,0.8948122126365382,73.0
4,0.6296406861257073,99.0
5,0.32721762824134265,104.0
6,0.7458427962118654,124.0
7,0.04839099006000803,175.0
8,0.34888217186349774,197.0
9,0.8518648118508835,223.0
10,0.6368462164451715,227.0
11,0.4935062522125394,238.0
12,0.27918390462105785,262.0
13,0.13780807980847748,266.0
14,0.5430148081908114,269.0
15,0.07702135520794841,271.0
16,0.2698119248531322,305.0
17,0.5652397501746356,326.0
18,0.5480747493275279,328.0
19,0.7292149159403509,337.0
20,0.5117747090496747,379.0
21,0.5693822685923471,380.0
22,0.48776111172998804,417.0
23,0.14044318742021966,440.0
24,0.8577402927024335,458.0
25,0.41797337865869305,460.0
26,0.7642897157322657,479.0
27,0.22641970188182647,485.0
28,0.6248391880897063,491.0
29,0.6100659840321184,496.0
30,0.41690809847207877,503.0
31,0.6541305020592575,510.0
32,0.12184302776630554,517.0
33,0.2796603422526055,526.0
34,0.7187857408813016,548.0
35,0.358130536623804,554.0
36,0.14337604173746765,557.0
37,0.24530504147590979,563.0
38,0.5487011721803139,571.0
39,0.1710424226741999,575.0
40,0.3410248218782589,587.0
41,0.0457336806736685,593.0
42,0.5961852019272532,595.0
43,0.47118741714206663,606.0
44,0.7258652911943511,618.0
45,0.5780717358092186,631.0
46,0.8987986455885442,634.0
47,0.8220903723990577,638.0
48,0.13985184986783186,650.0
49,0.8712392585361889,717.0
50,0.5450319794382069,718.0
51,0.16994067535698074,724.0
52,0.6223264970732956,725.0
53,0.7746358337280179,726.0
54,0.8606484107676158,733.0
55,0.6056899703966843,739.0
56,0.8285924440246651,745.0
57,0.27235238160365144,751.0
58,0.045199887252795445,752.0
59,0.9241098166421996,754.0
60,0.7925968334607523,773.0
61,0.6944247887031946,779.0
62,0.4113324131121346,786.0
63,0.15275557999442824,787.0
64,0.36130731560156937,799.0
65,0.17620767110985622,801.0
66,0.2273379669713288,812.0
67,0.43665076134462594,825.0
68,0.36971892820189345,845.0
69,0.6781164486655429,847.0
70,0.26669046109585665,852.0
71,0.1594879507529936,857.0
72,0.37036824596724266,876.0
73,0.3673866517437172,877.0
74,0.14526641760290723,880.0
75,0.5852663932573262,883.0
76,0.8369987837283667,889.0
77,0.7558455947158125,892.0
78,0.7483684862053461,899.0
79,0.2333651000970879,902.0
80,0.4199975094277908,904.0
81,0.38370476780859036,907.0
82,0.07476230470420986,911.0
83,0.7084344533156384,924.0
84,0.4765630393185314,928.0
85,0.838774914256961,932.0
86,0.6702383415238742,936.0
87,0.5388707519428881,937.0
88,0.6457835937007654,961.0
89,0.5609056929937348,977.0
90,0.9210680863004787,978.0
91,0.4761587637583179,989.0
92,0.3392121577584896,995.0
93,0.8517556015979214,996.0
94,0.06554699655521952,1003.0
95,0.7796145460685716,1027.0
96,0.3940446881914393,1047.0
97,0.32953388209925966,1051.0
98,0.2524010838564257,1064.0
99,0.510297485155582,1077.0
100,0.3760920429590382,1079.0
101,0.8379219996109897,1082.0
102,0.7283819336314037,1093.0
103,0.287545872772184,1104.0
104,0.5536904662337114,1109.0
105,0.6234128415283011,1114.0
106,0.6591988748368101,1117.0
107,0.18928749746316867,1128.0
108,0.11365974416615986,1136.0
109,0.14913753110659053,1139.0
110,0.4283561364252745,1145.0
111,0.8701072219081536,1166.0
112,0.4222503347546776,1173.0
113,0.2509270268090447,1179.0
114,0.6276123724430743,1181.0
115,0.5421197390549053,1186.0
116,0.6417991860254721,1192.0
117,0.4054169397472321,1193.0
118,0.7430583090802152,1194.0
119,0.8501899647999471,1202.0
120,0.17823047228663486,1203.0
121,0.5810747509122547,1234.0
122,0.7834474025918051,1235.0
123,0.13650994130725677,1244.0
124,0.0772865365565799,1252.0
125,0.7699178897673297,1253.0
126,0.22264000082829213,1261.0
127,0.8045599224768805,1263.0
128,0.46144596249838327,1269.0
129,0.6523525536032949,1295.0
130,0.7005818477567466,1301.0
131,0.2602833750218883,1312.0
132,0.586487680915212,1316.0
133,0.776015947622865,1322.0
134,0.31601860770073126,1337.0
135,0.6078565187345575,1350.0
136,0.5866411907018756,1359.0
137,0.6300168492063946,1364.0
138,0.4537879142485732,1369.0
139,0.8321151146739378,1392.0
140,0.40884515695717244,1394.0
141,0.36052202092785335,1415.0
142,0.23200127191929795,1423.0
143,0.16422783836559168,1429.0
144,0.733823460400333,1435.0
145,0.6320597357393957,1439.0
146,0.44162627092402956,1443.0
147,0.5515722070054008,1448.0
148,0.12428348024333653,1451.0
149,0.6832625690410703,1458.0
150,0.6601288831555203,1492.0
151,0.7851888883301112,1503.0
152,0.23170767252746552,1509.0
153,0.47801685743701605,1552.0
154,0.7942810115042447,1565.0
155,0.9200871678316821,1571.0
156,0.6601847422400253,1579.0
157,0.7473753170847934,1596.0
158,0.7211916688378505,1611.0
159,0.42366242933108594,1619.0
160,0.12273473225614079,1628.0
161,0.11996167882251564,1629.0
162,0.3333290478103188,1638.0
163,0.2286324083426511,1639.0
164,0.3781919625221609,1641.0
165,0.7881052505652495,1642.0
166,0.41392028450135865,1652.0
167,0.6954305007457405,1662.0
168,0.16948003776437381,1672.0
169,0.956747623728689,1685.0
170,0.8511300514901269,1703.0
171,0.3897727545686705,1719.0
172,0.8708367435133069,1722.0
173,0.47667753444559363,1726.0
174,0.7697559344999438,1750.0
175,0.8380304013570677,1761.0
176,0.4566147148495324,1773.0
177,0.3862349913637673,1794.0
178,0.5707057647817206,1800.0
179,0.5565289294816119,1806.0
180,0.6194851717860141,1810.0
181,0.14848826681155752,1815.0
182,0.832859910755721,1823.0
183,0.4656253516287195,1845.0
184,0.19203933434397277,1858.0
185,0.8729906250745794,1864.0
186,0.5277954233731743,1867.0
187,0.788121718011309,1872.0
188,0.5025398103694761,1874.0
189,0.9852560372881937,1878.0
190,0.8820052702237862,1891.0
191,0.4152169944827554,1909.0
192,0.7488830030551933,1914.0
193,0.20870310240812195,1930.0
194,0.5430436751259179,1933.0
195,0.3092457007876145,1940.0
196,0.5923488619793069,1948.0
197,0.6297081424851727,1951.0
198,0.481558921457419,1960.0
199,0.6903553791729814,1961.0
200,0.662683570881668,1977.0
201,0.43782676468172593,1997.0
202,0.7592620348512465,2001.0
203,0.6666962330477322,2005.0
204,0.3080224433116569,2023.0
205,0.929143303068024,2035.0
206,0.9021279142255937,2039.0
207,0.8495851300498865,2051.0
208,0.744466522735689,2055.0
209,0.4545708807838117,2057.0
210,0.20801930739460547,2062.0
211,0.8038918648047821,2064.0
212,0.629489133736744,2067.0
213,0.8696969898660744,2070.0
214,0.7559259540114048,2074.0
215,0.5430667171472079,2076.0
216,0.48593242890706867,2095.0
217,0.9160106491656971,2100.0
218,0.25286693933566295,2109.0
219,0.3459653170832961,2110.0
220,0.8245382732428044,2124.0
221,0.6835375834828853,2126.0
222,0.3849460333619111,2129.0
223,0.5653134007904894,2151.0
224,0.5014147435402385,2154.0
225,0.873427162412457,2158.0
226,0.16007219489398505,2172.0
227,0.427404041134164,2177.0
228,0.6742427976712698,2179.0
229,0.29834000045332426,2192.0
230,0.8361419054505381,2193.0
231,0.8870930293891934,2202.0
232,0.2490626906055512,2239.0
233,0.9185372154189883,2247.0
234,0.562593047310674,2249.0
235,0.4627429340345567,2263.0
236,0.15569482308018037,2269.0
237,0.8059054767353551,2282.0
238,0.7995544717889158,2284.0
239,0.4895310911741352,2293.0
240,0.7483866068825976,2298.0
241,0.26356253939200164,2301.0
242,0.6323395640598416,2309.0
243,0.9121474146710816,2310.0
244,0.861629397487283,2313.0
245,0.6959820109831406,2314.0
246,0.41228155756271373,2329.0
247,0.8718127968769559,2335.0
248,0.6207793919685921,2343.0
249,0.3757399832119346,2352.0
250,0.8219627178209912,2353.0
251,0.7269287833726015,2373.0
252,0.08941848745221644,2380.0
253,0.7061242532481974,2384.0
254,0.4477506860918572,2392.0
255,0.47161725079267997,2396.0
256,0.08967218795999836,2402.0
257,0.8758734398021075,2416.0
258,0.2956319331810595,2431.0
259,0.7487235855144458,2432.0
260,0.6110296421084402,2449.0
261,0.4762378928383911,2471.0
262,0.9404411176586209,2473.0
263,0.720389042309673,2485.0
264,0.16647983404661806,2495.0
265,0.8254362847792499,2504.0
266,0.7606991317576671,2517.0
267,0.3717714410234389,2521.0
268,0.639455307668155,2527.0
269,0.8705995203332383,2539.0
270,0.3525230746799767,2558.0
271,0.8926687401453465,2565.0
272,0.43351539550379087,2572.0
273,0.954546342207287,2582.0
274,0.06682831071130195,2587.0
275,0.08603297212433052,2595.0
276,0.5174806986874392,2604.0
277,0.6904127412915965,2611.0
278,0.16542952880231762,2613.0
279,0.4985430079855089,2623.0
280,0.8788829638120668,2626.0
281,0.24314117836598434,2651.0
282,0.4418901438195741,2669.0
283,0.3811726427060392,2673.0
284,0.18484189190322753,2675.0
285,0.7469193959679018,2686.0
286,0.6260699289064411,2697.0
287,0.8277040458402888,2708.0
288,0.18389569191759528,2713.0
289,0.08987628006184334,2740.0
290,0.7010846943226997,2743.0
291,0.6221408896468853,2748.0
292,0.7191998417503712,2755.0
293,0.05316812286237766,2772.0
294,0.29772374878352253,2778.0
295,0.6947566229013439,2784.0
296,0.7721354129961079,2785.0
297,0.7602932028283385,2793.0
298,0.5110245368641271,2799.0
299,0.13942216081022116,2805.0
300,0.8988881234162043,2821.0
301,0.6304563135456116,2832.0
302,0.08568709654760219,2861.0
303,0.7214637364254314,2882.0
304,0.4427403557640517,2894.0
305,0.8345830588368166,2897.0
306,0.3731266462448539,2899.0
307,0.2055229922649091,2902.0
308,0.7620491816756031,2905.0
309,0.8131350761877749,2925.0
310,0.3031996100098878,2933.0
311,0.8376474965016845,2938.0
312,0.34020341449158154,2943.0
313,0.31625312530118244,2951.0
314,0.2762464349767426,2957.0
315,0.4384269669519886,2965.0
316,0.016066961047397663,2972.0
317,0.02457770242765678,2973.0
318,0.7769387795868261,2979.0
319,0.7774463454050221,2980.0
320,0.9351503344404674,2981.0
321,0.8903100646418748,2993.0
322,0.6186943533209315,2995.0
323,0.12813000684922143,3000.0
324,0.7435763233602911,3002.0
325,0.06883227071041793,3006.0
326,0.18568138835560555,3013.0
327,0.497164022346921,3018.0
328,0.46758087656828995,3025.0
329,0.35146525503603676,3029.0
330,0.7488206370450551,3030.0
331,0.9689500373059701,3043.0
332,0.045445031130875384,3051.0
333,0.2625609502231823,3055.0
334,0.3481024848428232,3059.0
335,0.31592584271922974,3065.0
336,0.8444812268513662,3078.0
337,0.6373440408628553,3083.0
338,0.429591934628349,3088.0
339,0.8863818195655879,3094.0
340,0.8664075020701655,3095.0
341,0.8272467929862105,3117.0
342,0.15562957144751638,3120.0
343,0.33160582601706134,3126.0
344,0.6870724324510631,3148.0
345,0.9337282032244485,3149.0
346,0.04314394105443676,3150.0
347,0.24524467342698655,3151.0
348,0.5651840360652817,3162.0
349,0.4005960032085361,3163.0
350,0.053416303756696745,3167.0
351,0.7862662073189625,3168.0
352,0.4992129818629668,3174.0
353,0.7390462854409342,3183.0
354,0.768824363852622,3194.0
355,0.9358979483201402,3197.0
356,0.5902862238421636,3201.0
357,0.3647571352179986,3206.0
358,0.4609434442435083,3221.0
359,0.15869727713949794,3222.0
360,0.5971151830299236,3227.0
361,0.5941545602375504,3237.0
362,0.1985546423851183,3245.0
363,0.84881735395357,3246.0
364,0.0825895041636256,3262.0
365,0.39504351973351304,3266.0
366,0.5188070116689718,3283.0
367,0.9310818950213943,3288.0
368,0.3882631148059555,3289.0
369,0.027402413910750982,3294.0
370,0.02167829010503837,3298.0
371,0.5229196430189251,3311.0
372,0.4157711484712946,3314.0
373,0.14362371219771475,3326.0
374,0.06486659096148877,3331.0
375,0.40769695355223884,3332.0
376,0.9883899797870213,3345.0
377,0.7256432882408402,3356.0
378,0.3306572060935321,3361.0
379,0.6953132892314744,3365.0
380,0.9115472800303033,3376.0
381,0.32635215176672666,3387.0
382,0.26436950305997287,3390.0
383,0.8421413665024534,3417.0
384,0.8074768367437837,3418.0
385,0.51867682703417,3421.0
386,0.35606574164750143,3426.0
387,0.1300374528205192,3435.0
388,0.18384485075285154,3442.0
389,0.5866109963660424,3444.0
390,0.8787948735987927,3446.0
391,0.5357512356114869,3449.0
392,0.47177946271640414,3458.0
393,0.10692199759673071,3461.0
394,0.742964444640083,3467.0
395,0.7792303969693014,3469.0
396,0.5300719433014722,3478.0
397,0.24148826636342746,3487.0
398,0.8454008090795434,3492.0
399,0.10863282732071318,3493.0
400,0.24824753724129564,3506.0
401,0.9496893707894186,3530.0
402,0.30799896062988286,3531.0
403,0.7382546734859842,3549.0
404,0.3272755735407718,3551.0
405,0.9225737194927967,3553.0
406,0.9563573129021754,3554.0
407,0.039604466914066765,3557.0
408,0.2796694284505243,3584.0
409,0.5293986881470095,3591.0
410,0.12326231219906462,3594.0
411,0.7614307384528951,3595.0
412,0.5430678847403099,3598.0
413,0.4667721067711263,3605.0
414,0.38125053785776913,3606.0
415,0.9445208622742145,3608.0
416,0.08902211539644247,3610.0
417,0.3451172109635444,3628.0
418,0.7833047208420965,3643.0
419,0.15722314040950583,3648.0
420,0.7285121683807884,3661.0
421,0.5016836810132724,3666.0
422,0.9030557603415177,3667.0
423,0.46450224145879704,3692.0
424,0.8769619640179849,3694.0
425,0.9555031048331533,3695.0
426,0.8578273870998008,3702.0
427,0.9354679878552207,3709.0
428,0.5711748956387176,3719.0
429,0.32817357121236845,3723.0
430,0.4186170149896491,3728.0
431,0.3648732168390223,3737.0
432,0.05169471857551716,3748.0
433,0.10867274850510306,3760.0
434,0.11934034653636866,3769.0
435,0.9450510543835441,3782.0
436,0.18291064251073874,3786.0
437,0.5689126111596124,3790.0
438,0.4111602996055394,3798.0
439,0.43167216555241716,3800.0
440,0.5883726604171935,3804.0
441,0.16486046372161167,3805.0
442,0.8501577574132152,3810.0
443,0.3298770412695136,3811.0
444,0.913790627441709,3831.0
445,0.7248234188496951,3850.0
446,0.8821672640753753,3869.0
447,0.0689494977735861,3871.0
448,0.5975724948526522,3876.0
449,0.14171224496067075,3886.0
450,0.9508848460757702,3890.0
451,0.9510222739169021,3893.0
452,0.5261937149486106,3895.0
453,0.07778479447968312,3898.0
454,0.9689698156372055,3925.0
455,0.5139535102744106,3928.0
456,0.869490627810228,3931.0
457,0.3886036644778747,3934.0
458,0.15526517166574103,3936.0
459,0.7622959024004247,3949.0
460,0.40051931503863814,3955.0
461,0.016221230933607247,3956.0
462,0.3487557705149083,3970.0
463,0.07329987488427332,3974.0
464,0.9171459253125246,3980.0
465,0.08203130459868091,3992.0
466,0.8119849846683871,4000.0
467,0.18997661950149666,4003.0
468,0.4622730988238823,4004.0
469,0.10809937338036704,4005.0
470,0.47351154967317977,4009.0
471,0.974333259226605,4022.0
472,0.8972495303311803,4036.0
473,0.14469297514542853,4043.0
474,0.3520374355721004,4054.0
475,0.6230908916398481,4056.0
476,0.01741095866133426,4063.0
477,0.7472355435893762,4069.0
478,0.9126177160362994,4071.0
479,0.5309672390786847,4081.0
480,0.3888765449099358,4083.0
481,0.42950889635804834,4086.0
482,0.08775295543506913,4087.0
483,0.12288343949168078,4092.0
484,0.5255701169084672,4100.0
485,0.21877163439266264,4121.0
486,0.9533098891617549,4122.0
487,0.6465295179557604,4146.0
488,0.641204431990873,4154.0
489,0.7827687204790518,4160.0
490,0.826808021039118,4165.0
491,0.4510395193307542,4170.0
492,0.9021990572191195,4173.0
493,0.576670987965675,4186.0
494,0.1246617834807726,4213.0
495,0.9292335747005195,4227.0
496,0.19728161281479145,4231.0
497,0.9856305464239538,4233.0
498,0.6969618046440014,4239.0
499,0.04875278325652827,4243.0
500,0.4919925064001213,4262.0
501,0.11715580848641834,4268.0
502,0.6895524554132967,4271.0
503,0.6548322132079579,4274.0
504,0.8852344850292747,4277.0
505,0.9460541431201581,4283.0
506,0.6104177014190904,4292.0
507,0.8710776417413916,4295.0
508,0.21009736043326568,4324.0
509,0.13731897205224922,4337.0
510,0.14996855383930566,4340.0
511,0.4544899715813013,4346.0
512,0.9619562785859376,4352.0
513,0.21821435577493783,4358.0
514,0.6988908308232553,4364.0
515,0.5566665722448353,4369.0
516,0.8586804465108452,4372.0
517,0.5982873732302902,4391.0
518,0.0746868168099016,4416.0
519,0.15559633280829413,4421.0
520,0.5942169995093443,4422.0
521,0.5648676429925952,4423.0
522,0.8904837209952692,4443.0
523,0.0926173130182808,4444.0
524,0.6863424296669512,4445.0
525,0.03504052793221997,4460.0
526,0.1724633470608275,4489.0
527,0.5142187120333949,4490.0
528,0.9253347921684408,4492.0
529,0.13899654739348324,4494.0
530,0.06655096754807253,4508.0
531,0.9543299966262568,4510.0
532,0.19657099332137917,4514.0
533,0.7573745777041122,4517.0
534,0.23680055902785604,4532.0
535,0.2912811027153807,4539.0
536,0.8690166779062182,4540.0
537,0.5932325912272282,4547.0
538,0.8282505787285204,4556.0
539,0.9246761946856844,4562.0
540,0.5307932859356911,4570.0
541,0.641992966538188,4578.0
542,0.0919498807748297,4579.0
543,0.3794074433050337,4584.0
544,0.9639269056569958,4602.0
545,0.9687366010220277,4606.0
546,0.22758105649968252,4609.0
547,0.8079714685381542,4611.0
548,0.28172060383029673,4618.0
549,0.9742112142398105,4623.0
550,0.17196627830210182,4628.0
551,0.574613268417829,4634.0
552,0.30470931561422065,4635.0
553,0.24842107243429795,4637.0
554,0.06149772492211943,4649.0
555,0.9057834213996834,4659.0
556,0.8902214900133057,4668.0
557,0.10013826207638218,4678.0
558,0.06206543603267602,4683.0
559,0.5998266184024713,4706.0
560,0.636621988794218,4735.0
561,0.21084545791053852,4737.0
562,0.5395134056099359,4738.0
563,0.570892842780458,4739.0
564,0.45876227820500803,4740.0
565,0.9552763519971873,4744.0
566,0.8843384720072704,4746.0
567,0.5323872482805947,4747.0
568,0.2907644338893969,4748.0
569,0.6686946520485166,4750.0
570,0.8614196924834857,4752.0
571,0.7247890963657928,4768.0
572,0.2757969915176163,4773.0
573,0.5339600029589034,4774.0
574,0.8369349961055661,4778.0
575,0.6738032893400717,4782.0
576,0.7075387318058607,4795.0
577,0.27447155719508065,4806.0
578,0.2113804031044836,4813.0
579,0.827787732369777,4819.0
580,0.9194649794926318,4820.0
581,0.965734416861849,4821.0
582,0.5427336560333695,4825.0
583,0.024157018091260373,4826.0
584,0.882143509403501,4834.0
585,0.28832849116831644,4838.0
586,0.10758424229532701,4854.0
587,0.7357012061560915,4857.0
588,0.06991833278995575,4874.0
589,0.8889307167428241,4880.0
590,0.9359355001435279,4882.0
591,0.3363491072069764,4894.0
592,0.6335614064736884,4909.0
593,0.5638820161696444,4911.0
594,0.5917451859479479,4912.0
595,0.7879258419382564,4914.0
596,0.19776669982278297,4923.0
597,0.22061909611803143,4924.0
598,0.5091971494395174,4934.0
599,0.4206617351659808,4953.0
600,0.980842552611704,4961.0
601,0.7681000119274736,4978.0
602,0.6968408107317073,4982.0
603,0.8461432745158053,4985.0
604,0.7548553392954891,4994.0
605,0.6814946740587646,4999.0
606,0.9042724115086258,5000.0
